1	100
2	100
3	66.6667
4	66.6667
5	66.6667
6	66.6667
7	66.6667
8	66.6667
9	66.6667
10	30
11	36.3636
12	41.6667
13	41.6667
14	41.6667
15	40
16	43.75
17	43.75
18	43.75
19	42.1053
20	42.1053
21	42.8571
22	45.4545
23	47.8261
24	47.8261
25	48
26	48
27	48
28	46.4286
29	46.4286
30	46.4286
31	46.4286
32	46.4286
33	42.4242
34	44.1176
35	44.1176
36	44.4444
37	45.9459
38	47.3684
39	47.3684
40	47.5
41	47.5
42	47.5
43	47.5
44	47.5
45	47.5
46	47.5
47	47.5
48	47.5
49	40.8163
50	42
51	42
52	42.3077
53	43.3962
54	44.4444
55	45.4545
56	45.4545
57	45.4545
58	44.8276
59	45.7627
60	45.7627
61	45.9016
62	45.9016
63	46.0317
64	46.0317
65	46.0317
66	45.4545
67	45.4545
68	45.4545
69	45.4545
70	45.4545
71	43.662
72	43.662
73	43.8356
74	43.8356
75	43.8356
76	43.8356
77	43.8356
78	43.8356
79	43.8356
80	41.25
81	41.25
82	41.25
83	41.25
84	40.4762
85	41.1765
86	41.1765
87	41.3793
88	42.0455
89	42.6966
90	43.3333
91	43.956
92	43.956
93	44.086
94	44.086
95	44.086
96	44.086
97	44.086
98	44.086
99	42.4242
100	43
101	43.5644
102	44.1176
103	44.6602
104	45.1923
105	45.1923
106	45.283
107	45.7944
108	46.2963
109	46.789
110	46.789
111	46.8468
112	47.3214
113	47.7876
114	47.7876
115	47.7876
116	47.7876
117	47.0085
118	47.0085
119	47.0588
120	47.0588
121	47.1074
122	47.541
123	47.9675
124	48.3871
125	48.8
126	48.8
127	48.8189
128	48.8189
129	48.8189
130	48.4615
131	48.4615
132	48.4848
133	48.8722
134	49.2537
135	49.6296
136	49.6296
137	49.635
138	49.635
139	49.635
140	49.635
141	49.635
142	48.5915
143	48.951
144	48.951
145	48.951
146	48.951
147	48.2993
148	48.2993
149	48.3221
150	48.6667
151	48.6667
152	48.6842
153	49.0196
154	49.0196
155	49.0196
156	49.0196
157	49.0196
158	49.0196
159	47.7987
160	48.125
161	48.125
162	48.1481
163	48.1481
164	48.1481
165	48.1481
166	48.1481
167	48.1481
168	47.0238
169	47.0238
170	47.0588
171	47.0588
172	47.0588
173	46.8208
174	47.1264
175	47.1264
176	47.1264
177	46.8927
178	47.191
179	47.191
180	47.191
181	47.191
182	47.191
183	46.4481
184	46.4481
185	46.4481
186	46.2366
187	46.2366
188	46.2766
189	46.2766
190	46.2766
191	46.0733
192	46.3542
193	46.3542
194	46.3918
195	46.3918
196	46.4286
197	46.4286
198	46.4286
199	46.2312
200	46.2312
201	46.2687
202	46.5347
203	46.5347
204	46.5686
205	46.8293
206	47.0874
207	47.343
208	47.343
209	47.343
210	47.1429
211	47.3934
212	47.6415
213	47.6415
214	47.6636
215	47.6636
216	47.6636
217	47.6636
218	47.6636
219	47.6636
220	47.6636
221	46.6063
222	46.8468
223	46.8468
224	46.8468
225	46.8468
226	46.8468
227	46.2555
228	46.2555
229	46.2882
230	46.5217
231	46.5217
232	46.5217
233	46.5217
234	46.1538
235	46.1538
236	46.1538
237	46.1538
238	45.7983
239	46.0251
240	46.0251
241	46.0251
242	45.8678
243	46.0905
244	46.0905
245	46.0905
246	45.935
247	45.935
248	45.9677
249	46.1847
250	46.1847
251	46.2151
252	46.4286
253	46.4286
254	46.4286
255	46.4286
256	46.0938
257	46.3035
258	46.5116
259	46.5116
260	46.5385
261	46.5385
262	46.5385
263	46.5385
264	46.5385
265	46.5385
266	45.8647
267	46.0674
268	46.2687
269	46.4684
270	46.6667
271	46.6667
272	46.6667
273	46.6667
274	46.6667
275	46.1818
276	46.3768
277	46.3768
278	46.3768
279	46.3768
280	46.0714
281	46.0714
282	46.0993
283	46.0993
284	46.0993
285	45.9649
286	46.1538
287	46.1538
288	46.1806
289	46.1806
290	46.1806
291	46.1806
292	45.8904
293	46.0751
294	46.2585
295	46.4407
296	46.4407
297	46.4646
298	46.6443
299	46.6443
300	46.6667
301	46.6667
302	46.6887
303	46.6887
304	46.6887
305	46.6887
306	46.6887
307	46.6887
308	46.6887
309	46.6887
310	45.8064
311	45.8064
312	45.8333
313	45.8333
314	45.8599
315	46.0317
316	46.2025
317	46.2025
318	46.2264
319	46.2264
320	46.25
321	46.25
322	46.25
323	46.25
324	45.9877
325	46.1538
326	46.1538
327	46.1538
328	46.0366
329	46.0366
330	46.0606
331	46.2236
332	46.2236
333	46.2236
334	46.2236
335	46.2236
336	45.8333
337	45.9941
338	46.1538
339	46.3127
340	46.4706
341	46.4706
342	46.4912
343	46.4912
344	46.4912
345	46.3768
346	46.3768
347	46.3768
348	46.3768
349	46.3768
350	46
351	46.1538
352	46.1538
353	46.1538
354	46.0452
355	46.1972
356	46.3483
357	46.4986
358	46.4986
359	46.5181
360	46.6667
361	46.6667
362	46.6851
363	46.6851
364	46.6851
365	46.6851
366	46.6851
367	46.6851
368	46.1957
369	46.3415
370	46.4865
371	46.6307
372	46.6307
373	46.6488
374	46.6488
375	46.6667
376	46.6667
377	46.6667
378	46.5608
379	46.7018
380	46.7018
381	46.7018
382	46.5969
383	46.5969
384	46.6146
385	46.7532
386	46.7532
387	46.7532
388	46.6495
389	46.7866
390	46.9231
391	46.9231
392	46.9231
393	46.8193
394	46.8193
395	46.8354
396	46.9697
397	47.1033
398	47.1033
399	47.1033
400	47.1033
401	47.1033
402	47.1033
403	47.1033
404	47.1033
405	46.4198
406	46.5517
407	46.5517
408	46.5686
409	46.6993
410	46.6993
411	46.7153
412	46.8447
413	46.9734
414	47.1014
415	47.1014
416	47.1014
417	47.0024
418	47.1292
419	47.2554
420	47.2554
421	47.2554
422	47.2554
423	47.0449
424	47.1698
425	47.2941
426	47.4178
427	47.541
428	47.6636
429	47.7855
430	47.7855
431	47.7958
432	47.7958
433	47.7958
434	47.7958
435	47.7958
436	47.7958
437	47.7958
438	47.7958
439	47.1526
440	47.2727
441	47.2727
442	47.2727
443	47.1783
444	47.2973
445	47.2973
446	47.2973
447	47.2973
448	47.2973
449	47.2973
450	47.2973
451	46.7849
452	46.9027
453	46.9027
454	46.9163
455	47.033
456	47.1491
457	47.2648
458	47.2648
459	47.2648
460	47.2648
461	47.2648
462	46.9697
463	47.0842
464	47.0842
465	47.0842
466	47.0842
467	46.8951
468	46.8951
469	46.9083
470	46.9083
471	46.9083
472	46.9083
473	46.723
474	46.8354
475	46.9474
476	47.0588
477	47.0588
478	47.0588
479	46.9729
480	47.0833
481	47.1933
482	47.1933
483	47.205
484	47.205
485	47.205
486	47.1193
487	47.2279
488	47.3361
489	47.3361
490	47.3361
491	47.2505
492	47.2505
493	47.2617
494	47.3684
495	47.4747
496	47.4747
497	47.4849
498	47.5904
499	47.5904
500	47.6
501	47.7046
502	47.8088
503	47.8088
504	47.8088
505	47.8088
506	47.8088
507	47.8088
508	47.4409
509	47.4409
510	47.451
511	47.5538
512	47.5538
513	47.5538
514	47.4708
515	47.4708
516	47.4806
517	47.5822
518	47.5822
519	47.5822
520	47.5
521	47.6008
522	47.6008
523	47.6008
524	47.5191
525	47.5191
526	47.5285
527	47.6281
528	47.7273
529	47.8261
530	47.8261
531	47.8343
532	47.8343
533	47.8343
534	47.7528
535	47.7528
536	47.7528
537	47.6723
538	47.7695
539	47.7695
540	47.7695
541	47.7695
542	47.7695
543	47.5138
544	47.6103
545	47.6103
546	47.619
547	47.619
548	47.619
549	47.541
550	47.6364
551	47.6364
552	47.6449
553	47.7396
554	47.7396
555	47.7396
556	47.7396
557	47.7396
558	47.491
559	47.491
560	47.491
561	47.491
562	47.331
563	47.4245
564	47.4245
565	47.4245
566	47.3498
567	47.3498
568	47.3498
569	47.2759
570	47.2759
571	47.2855
572	47.2855
573	47.2949
574	47.2949
575	47.2949
576	47.2949
577	47.2949
578	47.2949
579	47.2949
580	46.8966
581	46.988
582	46.988
583	46.988
584	46.9178
585	47.0085
586	47.0085
587	47.0187
588	47.1088
589	47.1986
590	47.1986
591	47.1986
592	47.1986
593	47.0489
594	47.138
595	47.138
596	47.1477
597	47.2362
598	47.3244
599	47.4124
600	47.4124
601	47.421
602	47.5083
603	47.5954
604	47.6821
605	47.7686
606	47.7686
607	47.7686
608	47.6974
609	47.6974
610	47.6974
611	47.6268
612	47.7124
613	47.7124
614	47.7199
615	47.7199
616	47.7199
617	47.7199
618	47.7199
619	47.7199
620	47.4194
621	47.4194
622	47.4194
623	47.3515
624	47.4359
625	47.4359
626	47.4441
627	47.4441
628	47.4441
629	47.3768
630	47.4603
631	47.5436
632	47.5436
633	47.5436
634	47.5436
635	47.5436
636	47.5436
637	47.2527
638	47.2527
639	47.2613
640	47.2613
641	47.2699
642	47.2699
643	47.2699
644	47.205
645	47.205
646	47.2136
647	47.2136
648	47.2136
649	47.2136
650	47.0769
651	47.0769
652	47.0859
653	47.1669
654	47.2477
655	47.2477
656	47.2561
657	47.3364
658	47.4164
659	47.4164
660	47.4164
661	47.4164
662	47.4164
663	47.2097
664	47.2097
665	47.2097
666	47.2097
667	47.0765
668	47.0765
669	47.0852
670	47.0852
671	47.0852
672	47.0238
673	47.1025
674	47.181
675	47.2593
676	47.2593
677	47.2674
678	47.3451
679	47.3451
680	47.3451
681	47.3451
682	47.3451
683	47.1449
684	47.2222
685	47.2993
686	47.3761
687	47.4527
688	47.5291
689	47.6052
690	47.6812
691	47.6812
692	47.6812
693	47.619
694	47.6945
695	47.6945
696	47.7011
697	47.7011
698	47.7077
699	47.7077
700	47.7143
701	47.7889
702	47.7889
703	47.7952
704	47.7952
705	47.7952
706	47.7952
707	47.7952
708	47.5989
709	47.5989
710	47.6056
711	47.6056
712	47.6124
713	47.6858
714	47.6858
715	47.6923
716	47.7654
717	47.8382
718	47.8382
719	47.8442
720	47.8442
721	47.8502
722	47.9224
723	47.9224
724	47.9224
725	47.9224
726	47.9224
727	47.9224
728	47.6648
729	47.7366
730	47.7366
731	47.7366
732	47.6776
733	47.6776
734	47.6776
735	47.6776
736	47.5543
737	47.6255
738	47.6255
739	47.6255
740	47.5676
741	47.6383
742	47.6383
743	47.6447
744	47.6447
745	47.651
746	47.7212
747	47.7912
748	47.7912
749	47.7912
750	47.7333
751	47.7333
752	47.7333
753	47.676
754	47.7454
755	47.8146
756	47.8146
757	47.8146
758	47.7573
759	47.7573
760	47.7573
761	47.7004
762	47.769
763	47.769
764	47.7749
765	47.7749
766	47.7749
767	47.7184
768	47.7184
769	47.7243
770	47.7243
771	47.7243
772	47.7243
773	47.6067
774	47.6067
775	47.6129
776	47.6804
777	47.7477
778	47.8149
779	47.8149
780	47.8149
781	47.8149
782	47.6982
783	47.765
784	47.8316
785	47.8316
786	47.8372
787	47.8372
788	47.8372
789	47.782
790	47.782
791	47.7876
792	47.7876
793	47.7876
794	47.7876
795	47.7876
796	47.7876
797	47.5533
798	47.619
799	47.6846
800	47.75
801	47.8152
802	47.8152
803	47.8152
804	47.7612
805	47.7612
806	47.7668
807	47.8315
808	47.8315
809	47.8315
810	47.8315
811	47.7189
812	47.7833
813	47.7833
814	47.7833
815	47.7833
816	47.7833
817	47.7833
818	47.555
819	47.619
820	47.6829
821	47.7467
822	47.7467
823	47.7467
824	47.6942
825	47.6942
826	47.6998
827	47.6998
828	47.6998
829	47.6998
830	47.6998
831	47.6998
832	47.6998
833	47.6998
834	47.6998
835	47.3054
836	47.3684
837	47.4313
838	47.494
839	47.494
840	47.494
841	47.494
842	47.494
843	47.494
844	47.2749
845	47.2749
846	47.2749
847	47.2749
848	47.1698
849	47.232
850	47.232
851	47.232
852	47.232
853	47.232
854	47.232
855	47.232
856	46.9626
857	47.0245
858	47.0245
859	47.0245
860	46.9767
861	46.9767
862	46.9838
863	46.9838
864	46.9907
865	46.9907
866	46.9907
867	46.9435
868	46.9435
869	46.9435
870	46.8966
871	46.8966
872	46.8966
873	46.8966
874	46.7963
875	46.8571
876	46.8571
877	46.8643
878	46.9248
879	46.9248
880	46.9318
881	46.9921
882	47.0522
883	47.1121
884	47.1121
885	47.1186
886	47.1783
887	47.1783
888	47.1847
889	47.1847
890	47.1847
891	47.1847
892	47.0852
893	47.0852
894	47.0852
895	47.0852
896	47.0852
897	46.9342
898	46.9933
899	47.0523
900	47.1111
901	47.1111
902	47.1111
903	47.0653
904	47.0653
905	47.0718
906	47.1302
907	47.1885
908	47.1885
909	47.1885
910	47.1885
911	47.0911
912	47.1491
913	47.1491
914	47.1491
915	47.1491
916	47.1491
917	47.0011
918	47.0011
919	47.0076
920	47.0652
921	47.1227
922	47.1227
923	47.1227
924	47.1227
925	47.027
926	47.027
927	47.027
928	46.9828
929	46.9828
930	46.9828
931	46.9828
932	46.8884
933	46.9453
934	46.9453
935	46.9453
936	46.9453
937	46.8517
938	46.9083
939	46.9649
940	46.9649
941	46.9713
942	46.9713
943	46.9777
944	47.0339
945	47.0899
946	47.0899
947	47.0961
948	47.0961
949	47.0961
950	47.0526
951	47.1083
952	47.1083
953	47.1144
954	47.1144
955	47.1144
956	47.0711
957	47.1264
958	47.1264
959	47.1264
960	47.0833
961	47.1384
962	47.1384
963	47.1384
964	47.1384
965	47.1384
966	47.1384
967	46.9493
968	47.0041
969	47.0041
970	47.0041
971	47.0041
972	47.0041
973	47.0041
974	46.8172
975	46.8172
976	46.8238
977	46.8238
978	46.8303
979	46.8303
980	46.8367
981	46.8367
982	46.8432
983	46.8432
984	46.8496
985	46.9036
986	46.9036
987	46.9036
988	46.8623
989	46.9161
990	46.9697
991	46.9697
992	46.9758
993	46.9758
994	46.9819
995	47.0352
996	47.0352
997	47.0411
998	47.0942
999	47.1471
1000	47.1471
1001	47.1471
1002	47.1471
1003	47.1471
1004	47.012
1005	47.012
1006	47.0179
1007	47.0705
1008	47.123
1009	47.1754
1010	47.1754
1011	47.1754
